user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,class
193570,3/5/2015 15:54,5/2/2015 11:47,16,WHGOFGKPAXIPB,SEO,Safari,M,32,139539037.9,0
349195,6/12/2015 21:36,9/25/2015 4:20,47,NYGEIUJUCHUVX,SEO,Chrome,F,39,3809696414,0
202147,1/4/2015 11:15,1/4/2015 11:15,33,VYPENPZXUZBCI,SEO,FireFox,F,31,406228013.9,1
27198,1/14/2015 5:34,3/6/2015 7:38,19,TLNPOGRLRYBPJ,Ads,Chrome,M,36,4064351576,0
311866,1/18/2015 19:47,4/11/2015 18:38,28,LHYUIGYQQGVQV,Ads,Chrome,M,54,3025983581,0
104123,4/14/2015 23:25,5/24/2015 4:02,16,FXHLGRDTAHYDC,Ads,IE,M,33,155170042.7,0
188082,6/26/2015 13:24,8/16/2015 20:42,35,HJTOHYRNRFCWA,Ads,Chrome,F,29,2956900856,0
345943,1/8/2015 8:25,3/22/2015 5:05,28,KAVQCJLGYUNVE,Ads,Chrome,M,54,1238328083,0
357181,5/11/2015 18:51,9/5/2015 16:01,27,CGRPTWVOVAPVU,SEO,Safari,M,20,1079162974,1
159576,1/5/2015 19:50,1/5/2015 19:50,53,TSUHXXJZEDJCJ,SEO,IE,M,45,2869598153,1
188060,7/3/2015 2:35,7/19/2015 20:25,24,NRJGKZITCPJDV,SEO,IE,F,41,1174123266,0
222365,2/25/2015 3:41,6/16/2015 20:03,41,MXLNSHUDMHJBY,Ads,IE,F,31,948866613.7,0
147031,1/8/2015 15:21,3/25/2015 14:44,33,VJVTXVQSBWGXD,Ads,Chrome,M,45,1430209537,0
377283,2/21/2015 22:07,6/7/2015 21:06,41,OSLOPZEBFVMEX,Direct,IE,M,40,1003391717,0
176627,5/19/2015 6:08,6/19/2015 9:50,48,MVKLFJIRZTSSE,Ads,Chrome,F,50,1789677965,0
302322,1/9/2015 0:58,2/19/2015 5:14,24,FVKKSKNLFMRQB,Direct,Chrome,F,27,2954623145,0
177055,6/15/2015 21:24,9/3/2015 10:48,46,LYFWISCOQSPLV,SEO,FireFox,M,27,3545782579,0
129197,5/5/2015 12:30,7/21/2015 9:52,14,OYIDSJQBQDDIT,SEO,Safari,M,22,1453483384,0
70712,4/1/2015 9:27,5/20/2015 3:07,31,JFOANYHIFSIZT,SEO,IE,M,43,4275553480,0
195081,4/17/2015 8:23,6/6/2015 18:29,16,VXWPBMQUTLOGA,SEO,Chrome,M,35,1272351720,0
280606,8/3/2015 21:59,10/22/2015 13:51,68,WUAMUNXBHPPEB,Direct,Chrome,M,37,2192573279,0
248106,5/20/2015 3:06,9/4/2015 6:01,33,BUFBXTRFUBGXO,Ads,Safari,F,35,1431508382,0
122127,6/4/2015 21:10,9/17/2015 4:26,11,APEWEECTBODWD,SEO,Safari,F,31,305339619.3,0
362817,4/18/2015 10:20,8/13/2015 8:44,68,VOZPONTORJXCR,Ads,Safari,M,29,1390779498,0
697,2/10/2015 9:15,5/11/2015 5:24,48,BJBNECKDVVAIA,Direct,IE,M,30,944924023.3,0
239057,6/3/2015 19:43,7/14/2015 2:06,41,BDTSGBNTMQSEF,Ads,IE,F,21,880783767.2,0
296799,7/8/2015 0:53,10/26/2015 19:14,46,ISVOKNWJAJIZI,Ads,FireFox,M,34,1356372177,0
355165,2/15/2015 7:19,5/18/2015 2:31,20,YEDROKYQREHVZ,Ads,Chrome,F,37,4085567376,0
342986,6/29/2015 20:12,9/3/2015 8:13,55,ICFUHASZUSDXJ,SEO,FireFox,M,38,1142541457,0
344817,7/1/2015 19:56,9/15/2015 9:43,87,TBFLRQLEULDNU,Direct,Chrome,F,32,984034122.2,0
342867,7/15/2015 21:03,9/1/2015 18:08,51,WQCMRXQXXECCU,SEO,Chrome,F,33,3175491556,0
149807,7/4/2015 14:06,9/16/2015 11:36,57,TDRYCGMCZEAWH,SEO,FireFox,F,33,2155526534,0
21161,1/18/2015 23:06,3/16/2015 16:17,50,MNVORLUCEAPHL,SEO,IE,F,35,230538247.4,0
115304,1/10/2015 17:28,1/24/2015 20:33,24,PGLREROKHKYQO,Ads,Chrome,F,30,687576387.5,0
375313,4/29/2015 16:39,5/2/2015 1:37,15,BBBIQNGQTKJQX,SEO,IE,M,24,3307204520,0
60774,4/22/2015 16:29,6/13/2015 1:47,61,XJFFAVJEOSSUS,SEO,Chrome,F,39,2681034559,0
386203,6/27/2015 10:34,9/5/2015 3:36,20,ZUUXZBXMLIUDR,SEO,Chrome,M,21,150915757.2,0
371281,3/25/2015 12:13,7/4/2015 14:44,9,WOPJMDVJNQOVX,Ads,Chrome,M,24,4124109109,0
234285,1/20/2015 22:00,3/7/2015 22:25,52,QUAPKRBDLQDAZ,Ads,IE,M,31,3026285755,0
81165,7/27/2015 21:45,10/20/2015 11:18,49,IKPLIOJWJAPTV,Direct,IE,M,20,2372698950,0
114828,3/31/2015 21:35,4/7/2015 1:45,39,UBMBKVMYAGLAU,Ads,Safari,M,38,852547933.4,0
196409,7/22/2015 0:56,10/19/2015 1:32,42,UWPETLWMNJUQQ,SEO,Chrome,F,33,925720026.4,0
74029,4/20/2015 16:47,5/29/2015 7:24,24,UWFXUKQAJPGTO,SEO,IE,F,44,3624333286,0
289362,1/12/2015 4:05,2/3/2015 19:52,32,VIESXXHTLAKZM,Direct,FireFox,F,38,2581112175,0
327287,4/8/2015 0:38,7/8/2015 2:17,37,OKJPMPZMWSWFF,Ads,IE,M,21,4005265968,0
313094,6/30/2015 12:56,10/6/2015 3:16,48,MPCJZMXZMDEXV,SEO,Safari,F,38,3695093185,0
389126,8/14/2015 21:43,9/26/2015 18:56,17,CQNBBCCTXQBAP,Ads,FireFox,M,45,1833076478,0
272263,3/25/2015 21:56,5/23/2015 23:26,58,SCCVFTOKKKMXM,Direct,IE,M,31,429538494,0
329649,2/19/2015 6:21,5/11/2015 21:50,11,WZFIECXIVDLJG,SEO,FireFox,M,20,3953834263,1
373431,3/26/2015 2:48,4/10/2015 17:45,14,BLHQULBYEESOM,SEO,IE,F,37,1025849406,0
2583,7/24/2015 2:51,8/23/2015 19:18,33,GBZMMKJILWBPY,Ads,Chrome,F,25,279719048.5,0
73860,7/14/2015 21:25,9/1/2015 1:03,55,YUHKRXXSOGHDN,Direct,Chrome,F,23,3494226649,0
205625,7/1/2015 21:52,9/29/2015 5:36,24,ZOXXACFGNXENV,SEO,Chrome,M,28,809748623.7,0
293732,7/31/2015 19:21,8/7/2015 10:37,16,DOSOGOFATDTPR,SEO,IE,M,48,2177844239,0
295655,1/31/2015 9:10,3/10/2015 7:17,50,PCHWPJXFZXOQI,Ads,IE,F,32,4235317305,0
9874,4/20/2015 22:11,5/6/2015 9:53,37,IDHVNEGNQBLEY,Direct,Safari,M,52,4249417683,0
345858,4/22/2015 4:54,7/4/2015 22:05,20,CCEOPOEJIGFMJ,Ads,Chrome,F,44,3666405989,0
339742,6/22/2015 12:17,8/26/2015 2:45,84,CYMENOPIYJEXE,SEO,IE,M,30,1171079264,0
304703,2/1/2015 16:03,3/20/2015 18:18,28,MRYPUBHGWCVFH,SEO,FireFox,M,26,3208802931,0
352539,3/3/2015 20:17,4/30/2015 21:07,14,RVPBIWQUXAQLL,Direct,IE,F,25,3909302087,0
43922,8/16/2015 11:32,8/26/2015 14:29,12,GJCSRCDKCPPRH,SEO,Chrome,F,31,353150240.3,0
23393,6/10/2015 10:47,8/25/2015 11:32,11,FYKIJTNKPZCZS,SEO,Chrome,M,30,152247891.8,0
9982,2/10/2015 17:40,5/10/2015 11:14,69,POGKVKKJENRSS,SEO,Safari,M,27,2297892286,0
398898,6/8/2015 18:43,6/19/2015 19:34,20,UYJGTJVTKIKIO,Ads,IE,M,39,3814239549,0
278694,6/30/2015 19:32,10/11/2015 18:59,27,QRDKDJPBDHUIX,SEO,IE,M,28,1633035708,0
307169,4/15/2015 0:14,6/9/2015 17:32,54,QODFEDQOJTQFE,Ads,FireFox,M,37,3607231404,0
134251,7/4/2015 12:03,7/29/2015 8:20,46,IDNFAYZAFLOZE,SEO,Chrome,M,30,1574366046,0
157874,3/15/2015 19:07,6/26/2015 3:30,39,VKXDNFUSYPRTV,Direct,Chrome,M,55,2731497130,0
126344,7/9/2015 4:17,9/18/2015 2:39,12,GLLFWWVOOWCVJ,Ads,Chrome,M,23,2480945558,0
92198,7/10/2015 8:04,9/3/2015 4:44,80,WESJOUCNAJDJS,Ads,Chrome,F,30,3405437991,0
247784,3/31/2015 10:57,7/12/2015 23:07,47,YJPOOGKAAXLIL,SEO,FireFox,F,33,31227441.15,0
194919,3/21/2015 3:08,7/15/2015 4:37,45,LPISYNXXCHZWT,SEO,Opera,F,29,3630425709,0
386394,8/14/2015 21:17,10/14/2015 7:13,44,BRHVAEGXITWTS,Ads,Safari,M,23,1843203058,0
88517,8/8/2015 4:37,10/25/2015 14:23,84,OHGFJSCLCUTHT,SEO,Safari,F,30,2500333674,0
260933,1/10/2015 16:50,1/10/2015 16:50,19,QRMOMDDTIIUVW,Ads,Chrome,F,24,1509972905,1
372732,6/17/2015 12:32,7/21/2015 19:04,58,IFGLYHIBIPGVJ,Ads,Safari,M,57,196354089.1,0
385903,3/2/2015 6:15,6/24/2015 2:54,39,JAZEWODRAMTCY,SEO,Chrome,M,48,4083917101,0
140124,6/1/2015 1:23,8/18/2015 19:33,42,ATDCUKJYZOQGK,Ads,Chrome,M,19,1499440570,0
29624,5/25/2015 22:10,7/3/2015 13:48,63,OZIRCPGDSUWGG,SEO,Chrome,F,24,954650981.3,0
364924,3/28/2015 17:52,4/23/2015 20:53,24,RKCZPASGZKSJO,Ads,IE,F,29,3559438198,0
52693,1/25/2015 12:38,2/21/2015 17:09,47,OJZTFYAISRROT,Ads,FireFox,M,19,4206147199,0
167967,4/6/2015 5:08,4/24/2015 16:51,27,LLKQSSIDHDRAP,SEO,Chrome,F,44,3186941054,0
189584,4/20/2015 3:40,5/2/2015 19:48,26,HZJKYMBLKSOPW,SEO,FireFox,F,45,3246783112,0
164444,1/5/2015 1:16,1/5/2015 1:17,14,LVVCGWWGXLFHB,Direct,Safari,F,34,3975683096,1
305897,5/25/2015 8:59,9/16/2015 11:49,24,VWYPJYLSSWYFX,Ads,Safari,F,36,1752638332,0
397932,5/23/2015 12:31,7/1/2015 0:32,46,NEDXENQMGNTKB,Ads,Chrome,F,24,1372044783,0
27844,8/11/2015 0:52,8/14/2015 14:29,75,ZTAMIEGMGHZNK,Ads,Chrome,M,40,80526450.56,0
147409,4/25/2015 15:49,6/5/2015 22:07,32,VPOOBDCWAKTKN,SEO,Chrome,M,39,1101289211,0
89215,7/14/2015 17:44,10/20/2015 0:59,43,QANSPABVXHOFG,SEO,Chrome,F,24,3546141237,0
34363,1/18/2015 0:41,3/15/2015 21:54,47,ZGERZAXOUCTYD,Direct,Safari,F,18,1937706988,0
65351,7/31/2015 2:43,11/27/2015 4:46,65,PBXEOJDNDXDUB,Ads,Chrome,F,19,1830323378,0
76298,7/12/2015 10:05,8/28/2015 15:22,58,TRXXUTSALTPLE,Direct,FireFox,M,49,544001324.2,0
283882,3/20/2015 1:43,7/17/2015 19:00,12,MYUDEIOTVTQXS,Direct,IE,M,32,3548565910,0
237446,7/12/2015 21:50,9/17/2015 20:10,43,HHWBJACBKUXYD,Ads,Chrome,F,27,3602913741,0
331110,8/6/2015 18:39,11/15/2015 4:03,37,ZPKXZNPNRNBUK,Ads,FireFox,F,19,2893208343,0
68442,7/21/2015 23:05,9/23/2015 3:14,66,IUZFPNKPLPNJI,Ads,FireFox,F,31,2859340555,0
180813,5/10/2015 20:17,8/19/2015 14:57,54,MRFQINZDKDSUW,Ads,Chrome,F,38,3158382656,0
110378,5/12/2015 3:06,7/17/2015 22:04,30,WOWXOWZAEUVKU,SEO,Chrome,M,31,1222699867,0
399844,7/29/2015 19:05,10/25/2015 7:27,13,AOAKTVXKZXZDL,SEO,IE,M,31,1565179355,0
224046,1/28/2015 5:39,3/27/2015 2:49,23,JPHQDEUROVIEV,Ads,IE,F,57,4037740060,0
231273,4/16/2015 22:57,7/19/2015 9:46,93,CPZVIPPLNCRUZ,Ads,Chrome,F,27,3679627286,0
597,1/23/2015 20:52,4/10/2015 6:03,39,LTDMORNFMNVKY,SEO,Chrome,F,34,2548801060,0
237837,3/8/2015 11:02,5/2/2015 8:37,20,ZWEFPCZQFXWLF,SEO,IE,M,28,924296075.2,0
227583,2/14/2015 23:08,4/21/2015 11:42,22,WBDCRFPSUIRBC,SEO,Opera,F,41,3675267932,0
71215,4/17/2015 15:33,7/17/2015 23:51,67,JUVIMZFHXTJFX,Ads,Chrome,M,35,526559041.4,0
208467,8/12/2015 17:07,11/20/2015 4:11,28,UKOGOXIQMQCFW,SEO,Safari,M,39,3822353773,0
224185,1/1/2015 6:53,4/16/2015 14:40,27,GBJNYWLWDNHUR,SEO,Chrome,F,50,3470277557,0
288721,5/30/2015 4:33,8/5/2015 17:10,13,MQNOPCUUCJEFU,SEO,Chrome,M,26,3973055598,0
61838,4/16/2015 12:07,7/5/2015 18:21,40,PYCHHWGAZXFXQ,SEO,IE,F,23,2168309195,0
234454,4/26/2015 10:30,8/24/2015 8:07,13,BOBIWPJTRZQJW,Ads,Safari,M,31,1535968675,0
300966,5/24/2015 13:25,9/10/2015 18:02,39,TRGCDRFWEHENY,Ads,Chrome,F,24,2329055281,0
378747,1/16/2015 21:02,1/18/2015 8:16,36,WTVZMBBUAYJHH,SEO,Chrome,M,25,250496627.7,0
382052,1/7/2015 17:20,1/7/2015 17:20,74,LOIFTMNJCVDRB,Direct,Safari,M,31,3146572425,1
197390,3/14/2015 6:07,5/17/2015 1:20,50,QDODCTRCNYMNE,SEO,Chrome,M,36,703259350.5,0
246413,4/5/2015 21:54,4/19/2015 14:04,80,UYKEOBNTWPLII,Direct,Safari,F,36,119073700.9,0
279373,1/14/2015 17:27,2/17/2015 8:19,42,FKMMQMIEWIDXV,SEO,Chrome,F,42,518538722.9,0
126986,2/10/2015 16:09,5/8/2015 17:26,32,QCWTKTRASZBCK,Ads,Chrome,M,30,1896743201,0
284266,5/7/2015 10:20,7/20/2015 2:25,47,ZYJCCSHFTKWMU,Ads,Safari,M,30,1837801056,0
345690,6/29/2015 6:29,8/20/2015 4:00,12,GSGFAIPIZCOEE,Ads,IE,M,25,2939327581,0
246039,2/20/2015 22:57,3/8/2015 16:13,45,IXYWEVURYMKEC,Direct,IE,F,42,3492068027,0
117164,7/21/2015 4:07,9/25/2015 4:47,25,KWUOMJMQUMOYS,Ads,Chrome,F,28,4074774639,0
220208,3/28/2015 10:36,5/15/2015 1:50,32,ZRHKYBQGMEOWM,Ads,Chrome,M,45,2198023318,0
281700,1/2/2015 17:20,1/2/2015 17:20,30,SDEQVYBDJMSFE,Ads,Safari,F,24,4143445568,1
119407,5/13/2015 6:07,6/20/2015 15:14,42,ZUEFUZPVTHYEH,Ads,IE,M,36,4006817612,0
70358,5/16/2015 2:15,6/13/2015 20:33,46,QPNIDPPQMIUSK,SEO,IE,M,35,4248424160,0
361513,7/13/2015 13:46,8/15/2015 12:48,25,JQPISNDURVURR,Direct,IE,M,29,149592825.6,0
349264,5/3/2015 7:27,6/26/2015 23:51,54,HXXHHPIXCZMSQ,SEO,Chrome,M,48,1970721567,0
198507,2/8/2015 21:29,3/25/2015 21:42,53,PAQVQDLBAHSCH,SEO,Safari,F,38,1927846816,0
4087,1/11/2015 2:21,2/3/2015 4:32,18,MBTTJPUVTITQE,Ads,Chrome,M,23,2245635265,0
298233,6/16/2015 9:57,9/13/2015 8:21,20,XJDURSVKHUFUL,SEO,IE,M,39,973745757.9,0
113600,7/8/2015 20:33,8/17/2015 18:06,58,YDNUWDMQTHJZT,SEO,Chrome,F,38,3884890147,0
341603,2/21/2015 5:15,3/8/2015 21:07,12,JFLBOIDLMYDJI,Ads,Safari,M,46,4157541907,0
35566,8/15/2015 1:00,11/20/2015 0:00,63,QORUUSZRXJICC,Ads,Chrome,M,25,4292391933,1
286185,5/2/2015 13:17,8/2/2015 16:32,60,GWCYETYDXZMKN,Direct,IE,M,34,3641743913,0
287240,3/7/2015 14:48,6/10/2015 7:45,47,JFQVUYMPCGAMN,SEO,FireFox,F,33,3873085465,0
190328,1/31/2015 6:00,2/10/2015 17:36,28,CEAYMNFTZUIXO,Direct,Chrome,M,27,2810628698,1
159783,6/28/2015 17:06,9/1/2015 22:06,28,DICZFQMBDWSYU,Ads,Safari,M,34,2496974818,0
265244,8/13/2015 2:06,9/16/2015 5:20,37,ANFFLOHDJTECC,Ads,IE,M,44,1375313593,0
281230,7/4/2015 22:18,8/8/2015 21:26,41,ASYXHJHBGXEQM,Ads,Safari,F,35,324267501.6,0
228318,4/13/2015 3:22,5/17/2015 2:31,52,TNOBMNEVXFEIJ,SEO,FireFox,F,38,3570939331,0
25665,3/2/2015 5:24,5/10/2015 3:35,43,QDYFIKTGUWEAE,SEO,FireFox,F,22,1620765367,0
284980,6/30/2015 2:29,7/4/2015 22:57,61,RNWHQNZSWMAMO,SEO,Chrome,F,24,3020486208,0
29192,4/20/2015 7:15,4/25/2015 13:25,15,RQVIAYEXUPSZK,SEO,Chrome,F,50,4153636834,0
99355,3/13/2015 12:07,5/5/2015 1:27,21,TGOFJLBIBEOKU,SEO,Chrome,F,26,3169087372,0
195535,3/13/2015 19:01,5/9/2015 10:46,44,HXWRTGVQVYFQS,SEO,Chrome,F,20,2986860500,0
166904,6/27/2015 5:11,8/4/2015 13:09,85,YCWJPWRBHJQGW,Ads,FireFox,M,29,2951728540,0
168780,8/8/2015 18:28,9/10/2015 14:33,59,OGBQIVTWWNCDZ,Ads,Chrome,M,36,184275609.2,0
6824,5/20/2015 15:23,7/31/2015 15:41,74,DUVSCDXTAUTPV,Ads,FireFox,M,43,2283627484,0
117612,1/12/2015 8:38,1/12/2015 8:38,88,UYESMZUTQQKVF,Direct,IE,F,44,1627702597,1
213848,3/9/2015 9:47,5/17/2015 21:20,19,WTBHJOGEUYCBD,SEO,Safari,F,30,3379417365,0
8177,1/9/2015 1:41,1/9/2015 1:41,36,WDQRJNMUCCKLZ,Ads,Chrome,F,23,1200868650,1
347860,7/4/2015 1:26,8/6/2015 12:07,25,FSNCETXFUNRTO,Ads,IE,M,49,3173487854,0
262857,1/17/2015 2:35,2/3/2015 6:12,50,ZJGQFFHBTRPGF,Ads,Chrome,F,23,1681029237,0
112276,5/11/2015 21:59,5/26/2015 0:13,37,SPCHECDVNJFQL,Ads,Safari,M,39,2773412421,0
143294,2/20/2015 11:02,4/28/2015 19:14,46,BQGZXMHNMTVNA,SEO,Chrome,M,35,2317228315,0
238149,6/9/2015 0:26,6/21/2015 5:02,9,VYVPCEURAMDYA,Direct,Chrome,M,34,1676529732,0
63874,1/9/2015 0:58,1/9/2015 0:58,18,WBBPGFKHVUYEU,SEO,Chrome,F,35,4081075207,1
7925,1/9/2015 10:42,1/9/2015 10:42,38,FRLOPITIAKGAR,SEO,FireFox,F,28,31681698.69,1
253584,2/21/2015 8:33,5/20/2015 4:00,75,HYIJRUYOMYYCO,SEO,Chrome,M,30,3175689548,0
122240,5/3/2015 1:17,8/4/2015 8:14,24,WRRDJJTEPENCH,Ads,Safari,M,31,3346624925,0
43134,7/1/2015 3:36,10/1/2015 10:48,75,PEMHLIIFOZWUF,Direct,FireFox,M,38,1188844028,0
269867,7/13/2015 5:12,8/23/2015 7:23,54,PXRIHTXMAZXFS,SEO,FireFox,M,35,4061817086,0
175186,6/14/2015 14:42,7/11/2015 21:56,43,XBJBVCVIEBQFP,SEO,Chrome,F,21,275606151.3,0
118188,1/26/2015 3:37,4/24/2015 21:57,46,SSFMOFMUXAJOY,Direct,Chrome,M,19,1435501879,0
344721,1/4/2015 13:13,1/4/2015 13:13,18,AIVGRZWGOHLJM,SEO,FireFox,F,52,189160267.4,1
375498,6/9/2015 16:29,7/16/2015 19:02,72,WOTGWBYSKVDIY,SEO,FireFox,F,42,2569341052,0
314716,1/6/2015 17:07,2/9/2015 17:40,46,PPAMWSUVOOLVZ,Ads,IE,M,37,3016449983,0
119740,4/11/2015 3:34,8/1/2015 6:14,22,TNQOGREIAICSB,SEO,IE,M,34,1011831073,0
97017,8/16/2015 16:13,11/27/2015 5:18,21,XCVRJTNGSJDOD,SEO,FireFox,F,27,1243734226,0
214944,2/6/2015 14:34,6/1/2015 2:33,54,OUWUUOOHUHFUY,SEO,Safari,M,38,1344007157,0
89837,5/20/2015 4:55,8/17/2015 3:02,35,VPZXRAJAJBXXG,Direct,Chrome,M,28,2440614015,0
43399,1/6/2015 9:06,1/30/2015 13:23,43,IBYTMGHHCDSCF,Ads,Safari,F,37,337236062.7,0
250892,5/15/2015 13:11,8/8/2015 4:47,40,PIXDPDLRPROQQ,Ads,IE,M,35,3339553502,0
399873,4/19/2015 20:25,7/22/2015 22:06,67,MWOPRIAUZBKKL,SEO,Safari,F,22,3001640342,0
123012,7/31/2015 12:13,11/15/2015 13:27,52,HPBEEDVROKFMN,Ads,Safari,M,38,1955743398,0
24072,5/23/2015 23:45,8/11/2015 21:00,40,WSCMVJBTBCWCJ,SEO,Safari,M,18,2269647006,0
218874,5/21/2015 16:11,7/11/2015 14:06,78,KXEJWMUZQRQQM,Ads,IE,M,26,807096185.2,0
234863,3/25/2015 8:42,6/25/2015 6:24,44,NKGISMSZDDMBL,Direct,IE,M,31,2301505002,0
140465,5/4/2015 0:40,8/2/2015 2:01,9,LZIRDKNINRUEH,SEO,FireFox,F,40,3327558044,0
212781,4/6/2015 16:38,5/29/2015 17:46,42,FWXYBHBVLMEMP,SEO,FireFox,F,18,722890893.3,0
243813,3/21/2015 2:58,6/13/2015 9:43,71,NLOLWILKETUYT,Ads,Chrome,M,26,440528085.9,0
70581,2/23/2015 12:00,6/8/2015 14:16,25,QNCTFWWKVBXQN,Ads,Chrome,F,43,796603890,0
160313,5/18/2015 7:35,9/6/2015 23:04,20,OYAIABEOMMRQR,Ads,Safari,M,39,3214002561,0
118640,4/5/2015 1:55,7/16/2015 6:21,35,YCMHFTBFHRLOG,SEO,IE,F,32,3478514620,0
352297,3/21/2015 9:59,5/7/2015 20:43,23,COPQCMSGLMJSG,SEO,IE,M,26,2759820788,0
366539,2/15/2015 4:20,2/21/2015 19:17,31,GJBUMSUUWRZEA,Ads,FireFox,M,28,3951740960,0
254811,6/28/2015 17:29,7/14/2015 9:35,33,VAWPPBLABBUSI,Ads,Safari,M,22,1285660331,0
242149,2/8/2015 16:11,3/6/2015 7:47,17,YFYQUWCKGWBJW,SEO,Safari,F,33,160768597.8,0
269454,7/7/2015 18:28,9/3/2015 7:06,36,YZXOIBCKNSKND,SEO,IE,M,33,1667494543,0
59939,3/16/2015 2:10,7/1/2015 1:05,75,JHHMSCCDFAITT,Ads,IE,M,36,2452904372,0
323777,8/1/2015 21:27,10/16/2015 2:30,30,URMBAISAKBRVX,SEO,Safari,M,31,3870327567,0
69303,3/13/2015 3:23,4/29/2015 10:20,42,KPVIVGMTJJHEJ,SEO,Safari,F,48,3326785232,0
101294,4/24/2015 9:58,8/21/2015 3:33,14,BPWCEAAZYYBAN,SEO,Safari,M,27,421132906.6,0
126854,6/5/2015 0:07,9/1/2015 14:46,48,ARHZHXXNJBEZR,SEO,Chrome,M,33,3616011873,0
292872,1/11/2015 19:11,1/11/2015 19:11,13,XGLHXETOONGJR,SEO,FireFox,F,26,1080791197,1
35220,7/10/2015 16:43,9/7/2015 2:50,49,KQIFVGRPCBENJ,Ads,Safari,F,32,1216945644,0
360153,1/12/2015 14:49,1/12/2015 14:49,39,IHLNJPBZJUDZZ,Ads,Chrome,M,39,3814899968,1
44490,5/23/2015 6:32,6/24/2015 12:37,21,LRMNSZHKGVQYQ,Direct,Chrome,M,29,1140634096,0
21061,2/5/2015 4:07,4/24/2015 0:28,14,FZIRNNQQQONJN,SEO,Chrome,F,34,1945871174,0
220233,8/14/2015 19:42,11/3/2015 10:01,37,SANUBPLRGNGII,SEO,FireFox,F,33,2884145474,0
138874,2/1/2015 0:34,4/11/2015 14:08,15,XMXNDPSTPMIZD,SEO,Chrome,M,39,2511168876,0
377519,4/10/2015 8:47,5/24/2015 18:13,28,TOLTOZGGHGDKP,SEO,FireFox,M,56,2119278882,0
395100,1/8/2015 18:38,3/18/2015 1:54,11,MBZIKJVSTYVIY,SEO,IE,M,18,3665902019,0
14985,7/15/2015 0:14,7/25/2015 0:27,38,VQJJTMIRULDHN,Direct,FireFox,F,43,3346653077,0
294006,1/11/2015 0:09,3/12/2015 17:51,34,WWGCFEGOKOPSW,SEO,Safari,F,32,3609644979,0
184556,3/4/2015 23:55,3/12/2015 12:09,17,APHJZYCNVRADI,SEO,IE,M,23,217045858.4,0
268355,1/10/2015 17:03,1/10/2015 17:03,22,SVWXYXETCQFOT,Direct,Chrome,M,30,1883167215,1
301711,7/10/2015 5:01,8/23/2015 22:52,56,LBZWGVQDLGUHM,Ads,FireFox,F,32,2812577899,0
382253,1/2/2015 13:07,1/2/2015 13:07,39,CQFJYHRFENVYC,Ads,Chrome,F,31,3146517327,1
23086,3/17/2015 8:31,3/30/2015 7:29,79,RRHUNBPRIUHVM,Ads,IE,F,29,2313756528,0
299430,8/5/2015 12:11,9/4/2015 4:11,13,NWXGNZBLXEXFV,SEO,Safari,F,33,191470860.4,0
236438,1/9/2015 23:49,1/9/2015 23:49,46,RXQZGFTDADHHQ,Direct,Safari,M,34,2423003402,1
392582,5/18/2015 19:26,7/15/2015 22:18,35,TGKQHVSQQQLJE,Ads,IE,M,42,2791687633,0
372543,5/8/2015 0:40,6/13/2015 14:52,48,VLQJZHWEWPXDS,SEO,Safari,F,27,4273254273,0
228546,7/22/2015 18:43,10/20/2015 10:37,52,CJEFDFDURUIJV,SEO,FireFox,M,38,3869558601,0
9234,4/3/2015 20:51,6/9/2015 20:43,59,RQVOMISRSSZGU,SEO,Chrome,M,44,98045098.07,0
395243,3/14/2015 1:32,4/4/2015 10:47,51,QZYKVCOIUHSTA,Ads,FireFox,M,41,1248572400,0
48831,5/1/2015 15:00,5/19/2015 13:05,48,AVJQVNXDHGDXY,Direct,Chrome,F,24,2851781968,0
257212,7/2/2015 4:15,10/1/2015 13:00,29,QZVEQLFZAXQCG,Ads,Safari,M,37,1256331844,0
283923,2/8/2015 19:14,6/3/2015 14:35,25,LEFUTCGHLVARE,Direct,IE,M,19,1030452112,0
346638,7/20/2015 6:39,8/14/2015 14:53,62,FLRMDPETZOVBI,Direct,FireFox,M,24,2276971634,0
257574,6/12/2015 1:29,9/17/2015 22:15,51,ONXRJJIQFIZWO,SEO,Chrome,M,35,1876371367,0
53118,1/8/2015 19:44,4/13/2015 0:50,38,XBXPQVZQSNNQZ,SEO,IE,M,36,33021346.03,0
49182,6/1/2015 23:14,6/28/2015 19:03,49,JXFSGPGHRPOCG,SEO,Chrome,M,35,1947632235,0
236130,7/2/2015 5:31,8/23/2015 17:10,16,NMHPEYJDQAZUM,SEO,Safari,M,23,3463635278,0
218073,5/5/2015 6:20,5/8/2015 12:29,31,HBAQRFHWAWSYQ,Direct,FireFox,F,50,1658247316,1
286945,2/5/2015 14:44,5/22/2015 20:38,28,DMOPXQPEXLXLZ,SEO,IE,M,29,2819994381,0
68450,4/23/2015 18:52,7/24/2015 18:32,40,VWGMILTBOXYKT,SEO,Safari,F,27,3567145437,0
53793,5/22/2015 5:32,6/25/2015 19:46,23,TBROMPJHNJPFU,Direct,IE,M,58,1806870038,0
288598,1/29/2015 8:16,5/6/2015 20:13,35,KWWYJFFWMYZWV,Direct,FireFox,M,30,239517275,1
204505,3/22/2015 14:20,6/10/2015 3:31,19,LBMEEVEFWAYJP,SEO,IE,M,29,1292219212,0
